date,count,bucket,word,wordsmallcaps,average,industry,atv,
03/01/08,77.14,Clothing,Clothing,clothing,below,online,,
04/01/08,79.53,Clothing,Clothing,clothing,below,online,,
05/01/08,89.01,Clothing,Clothing,clothing,below,online,,
06/01/08,87.01,Clothing,Clothing,clothing,below,online,,
07/01/08,89.95,Clothing,Clothing,clothing,below,online,,
08/01/08,82.55,Clothing,Clothing,clothing,below,online,,
09/01/08,89.54,Clothing,Clothing,clothing,below,online,,
10/01/08,91.35,Clothing,Clothing,clothing,below,online,,
11/01/08,88.02,Clothing,Clothing,clothing,below,online,,
12/01/08,128.86,Clothing,Clothing,clothing,above,online,,
01/01/09,74.58,Clothing,Clothing,clothing,below,online,,
02/01/09,66.35,Clothing,Clothing,clothing,below,online,,
03/01/09,85.19,Clothing,Clothing,clothing,below,online,,
04/01/09,86.86,Clothing,Clothing,clothing,below,online,,
05/01/09,86.85,Clothing,Clothing,clothing,below,online,,
06/01/09,95.21,Clothing,Clothing,clothing,below,online,,
07/01/09,98.54,Clothing,Clothing,clothing,below,online,,
08/01/09,83.58,Clothing,Clothing,clothing,below,online,,
09/01/09,97.36,Clothing,Clothing,clothing,below,online,,
10/01/09,100.94,Clothing,Clothing,clothing,above,online,,
11/01/09,107.67,Clothing,Clothing,clothing,above,online,,
12/01/09,135.76,Clothing,Clothing,clothing,above,online,,
01/01/10,75.38,Clothing,Clothing,clothing,below,online,,
02/01/10,73.92,Clothing,Clothing,clothing,below,online,,
03/01/10,93.36,Clothing,Clothing,clothing,below,online,,
04/01/10,91.27,Clothing,Clothing,clothing,below,online,,
05/01/10,90.98,Clothing,Clothing,clothing,below,online,,
06/01/10,103.95,Clothing,Clothing,clothing,above,online,,
07/01/10,103.36,Clothing,Clothing,clothing,above,online,,
08/01/10,96.57,Clothing,Clothing,clothing,below,online,,
09/01/10,99.26,Clothing,Clothing,clothing,below,online,,
10/01/10,103.25,Clothing,Clothing,clothing,above,online,,
11/01/10,117.69,Clothing,Clothing,clothing,above,online,,
12/01/10,137.50,Clothing,Clothing,clothing,above,online,,
01/01/11,87.64,Clothing,Clothing,clothing,below,online,,
02/01/11,80.44,Clothing,Clothing,clothing,below,online,,
03/01/11,94.07,Clothing,Clothing,clothing,below,online,,
04/01/11,105.55,Clothing,Clothing,clothing,above,online,,
05/01/11,110.79,Clothing,Clothing,clothing,above,online,,
06/01/11,121.17,Clothing,Clothing,clothing,above,online,,
07/01/11,120.24,Clothing,Clothing,clothing,above,online,,
08/01/11,112.72,Clothing,Clothing,clothing,above,online,,
09/01/11,116.44,Clothing,Clothing,clothing,above,online,,
10/01/11,124.67,Clothing,Clothing,clothing,above,online,,
11/01/11,133.30,Clothing,Clothing,clothing,above,online,,
12/01/11,167.36,Clothing,Clothing,clothing,above,online,,
01/01/12,103.27,Clothing,Clothing,clothing,above,online,,
02/01/12,101.60,Clothing,Clothing,clothing,above,online,,
03/01/12,103.75,Clothing,Clothing,clothing,above,online,,
04/01/12,112.07,Clothing,Clothing,clothing,above,online,,
05/01/12,116.70,Clothing,Clothing,clothing,above,online,,
06/01/12,114.67,Clothing,Clothing,clothing,above,online,,
07/01/12,123.42,Clothing,Clothing,clothing,above,online,,
08/01/12,112.01,Clothing,Clothing,clothing,above,online,,
09/01/12,114.38,Clothing,Clothing,clothing,above,online,,
10/01/12,138.20,Clothing,Clothing,clothing,above,online,,
11/01/12,136.92,Clothing,Clothing,clothing,above,online,,
12/01/12,173.07,Clothing,Clothing,clothing,above,online,,
01/01/13,101.28,Clothing,Clothing,clothing,above,online,,
02/01/13,98.59,Clothing,Clothing,clothing,below,online,,
03/01/13,103.25,Clothing,Clothing,clothing,above,online,,
04/01/13,117.74,Clothing,Clothing,clothing,above,online,,
05/01/13,126.19,Clothing,Clothing,clothing,above,online,,
06/01/13,124.23,Clothing,Clothing,clothing,above,online,,
07/01/13,138.97,Clothing,Clothing,clothing,above,online,,
08/01/13,119.44,Clothing,Clothing,clothing,above,online,,
09/01/13,129.53,Clothing,Clothing,clothing,above,online,,
10/01/13,137.50,Clothing,Clothing,clothing,above,online,,
11/01/13,144.43,Clothing,Clothing,clothing,above,online,,
12/01/13,175.93,Clothing,Clothing,clothing,above,online,,
01/01/14,108.70,Clothing,Clothing,clothing,above,online,,
02/01/14,95.40,Clothing,Clothing,clothing,below,online,,
03/01/14,119.82,Clothing,Clothing,clothing,above,online,,
04/01/14,125.54,Clothing,Clothing,clothing,above,online,,
01/01/05,103.86,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/05,87.17,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/05,93.90,Furniture stores,Furniture stores,furniture stores,below,offline,high,
04/01/05,86.93,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/05,88.75,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/05,83.58,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/05,86.23,Furniture stores,Furniture stores,furniture stores,below,offline,high,
08/01/05,93.61,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/05,101.78,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/05,101.21,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/05,91.72,Furniture stores,Furniture stores,furniture stores,below,offline,high,
01/01/06,108.43,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/06,85.90,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/06,94.71,Furniture stores,Furniture stores,furniture stores,below,offline,high,
04/01/06,86.56,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/06,93.85,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/06,83.24,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/06,88.78,Furniture stores,Furniture stores,furniture stores,below,offline,high,
08/01/06,93.50,Furniture stores,Furniture stores,furniture stores,below,offline,high,
09/01/06,87.57,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/06,106.97,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/06,106.13,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/06,92.30,Furniture stores,Furniture stores,furniture stores,below,offline,high,
01/01/07,114.49,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/07,90.65,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/07,98.61,Furniture stores,Furniture stores,furniture stores,below,offline,high,
04/01/07,93.41,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/07,95.05,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/07,88.76,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/07,101.83,Furniture stores,Furniture stores,furniture stores,above,offline,high,
08/01/07,94.44,Furniture stores,Furniture stores,furniture stores,below,offline,high,
09/01/07,89.22,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/07,112.25,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/07,110.68,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/07,97.84,Furniture stores,Furniture stores,furniture stores,below,offline,high,
01/01/08,114.87,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/08,98.67,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/08,99.76,Furniture stores,Furniture stores,furniture stores,below,offline,high,
04/01/08,97.21,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/08,94.20,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/08,91.20,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/08,95.58,Furniture stores,Furniture stores,furniture stores,below,offline,high,
08/01/08,89.57,Furniture stores,Furniture stores,furniture stores,below,offline,high,
09/01/08,95.79,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/08,103.52,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/08,96.17,Furniture stores,Furniture stores,furniture stores,below,offline,high,
12/01/08,98.10,Furniture stores,Furniture stores,furniture stores,below,offline,high,
01/01/09,110.15,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/09,92.63,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/09,103.96,Furniture stores,Furniture stores,furniture stores,above,offline,high,
04/01/09,93.86,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/09,91.82,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/09,92.73,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/09,98.78,Furniture stores,Furniture stores,furniture stores,below,offline,high,
08/01/09,90.75,Furniture stores,Furniture stores,furniture stores,below,offline,high,
09/01/09,103.93,Furniture stores,Furniture stores,furniture stores,above,offline,high,
10/01/09,109.39,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/09,114.42,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/09,102.87,Furniture stores,Furniture stores,furniture stores,above,offline,high,
01/01/10,97.17,Furniture stores,Furniture stores,furniture stores,below,offline,high,
02/01/10,93.84,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/10,107.48,Furniture stores,Furniture stores,furniture stores,above,offline,high,
04/01/10,93.19,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/10,91.04,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/10,96.41,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/10,98.66,Furniture stores,Furniture stores,furniture stores,below,offline,high,
08/01/10,101.10,Furniture stores,Furniture stores,furniture stores,above,offline,high,
09/01/10,96.55,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/10,106.50,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/10,117.77,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/10,103.08,Furniture stores,Furniture stores,furniture stores,above,offline,high,
01/01/11,114.60,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/11,92.35,Furniture stores,Furniture stores,furniture stores,below,offline,high,
03/01/11,100.28,Furniture stores,Furniture stores,furniture stores,above,offline,high,
04/01/11,88.90,Furniture stores,Furniture stores,furniture stores,below,offline,high,
05/01/11,99.76,Furniture stores,Furniture stores,furniture stores,below,offline,high,
06/01/11,92.83,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/11,97.84,Furniture stores,Furniture stores,furniture stores,below,offline,high,
08/01/11,103.50,Furniture stores,Furniture stores,furniture stores,above,offline,high,
09/01/11,99.54,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/11,116.40,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/11,113.31,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/11,97.73,Furniture stores,Furniture stores,furniture stores,below,offline,high,
01/01/12,119.62,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/12,100.32,Furniture stores,Furniture stores,furniture stores,above,offline,high,
03/01/12,99.82,Furniture stores,Furniture stores,furniture stores,below,offline,high,
04/01/12,101.65,Furniture stores,Furniture stores,furniture stores,above,offline,high,
05/01/12,101.17,Furniture stores,Furniture stores,furniture stores,above,offline,high,
06/01/12,94.32,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/12,104.22,Furniture stores,Furniture stores,furniture stores,above,offline,high,
08/01/12,98.41,Furniture stores,Furniture stores,furniture stores,below,offline,high,
09/01/12,95.38,Furniture stores,Furniture stores,furniture stores,below,offline,high,
10/01/12,121.77,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/12,113.52,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/12,101.22,Furniture stores,Furniture stores,furniture stores,above,offline,high,
01/01/13,115.34,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/13,102.11,Furniture stores,Furniture stores,furniture stores,above,offline,high,
03/01/13,103.86,Furniture stores,Furniture stores,furniture stores,above,offline,high,
04/01/13,105.31,Furniture stores,Furniture stores,furniture stores,above,offline,high,
05/01/13,105.22,Furniture stores,Furniture stores,furniture stores,above,offline,high,
06/01/13,94.07,Furniture stores,Furniture stores,furniture stores,below,offline,high,
07/01/13,103.13,Furniture stores,Furniture stores,furniture stores,above,offline,high,
08/01/13,102.62,Furniture stores,Furniture stores,furniture stores,above,offline,high,
09/01/13,109.15,Furniture stores,Furniture stores,furniture stores,above,offline,high,
10/01/13,120.50,Furniture stores,Furniture stores,furniture stores,above,offline,high,
11/01/13,118.87,Furniture stores,Furniture stores,furniture stores,above,offline,high,
12/01/13,108.77,Furniture stores,Furniture stores,furniture stores,above,offline,high,
01/01/14,125.26,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/14,100.75,Furniture stores,Furniture stores,furniture stores,above,offline,high,
03/01/14,109.49,Furniture stores,Furniture stores,furniture stores,above,offline,high,
04/01/14,105.41,Furniture stores,Furniture stores,furniture stores,above,offline,high,
02/01/05,71.47,Household appliance stores,Household appliance stores,household appliance stores,below,offline,high,
03/01/05,78.14,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
04/01/05,75.63,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
05/01/05,79.57,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
06/01/05,82.53,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
07/01/05,80.71,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
08/01/05,87.52,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
09/01/05,84.85,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
10/01/05,93.06,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
11/01/05,105.70,Household appliance stores,Household appliance stores,household appliance stores,above,offline,,
12/01/05,108.84,Household appliance stores,Household appliance stores,household appliance stores,above,offline,,
01/01/06,95.33,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
02/01/06,80.47,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
03/01/06,88.53,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
04/01/06,79.06,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
05/01/06,89.14,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
06/01/06,82.35,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
07/01/06,83.04,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
08/01/06,88.53,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
09/01/06,84.03,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
10/01/06,96.40,Household appliance stores,Household appliance stores,household appliance stores,below,offline,,
11/01/06,104.54,Household appliance stores,Household appliance stores,household appliance stores,above,offline,,
12/01/06,100.92,Household appliance stores,Household appliance stores,household appliance stores,above,offline,,
